,0,1,2,3,4
728,goes,takes,comes,happens,does
729,families,relatives,parents,family,people
730,led,leading,followed,came,brought
731,museum,exhibit,art,museums,gallery
732,themselves,them,they,ourselves,simply
733,fan,fans,turned,_____________________________________________,likes
734,transport,transportation,transports,rail,logistics
735,interesting,intriguing,fascinating,exciting,quite
736,blogs,blog,bloggers,websites,podcasts
737,wife,husband,daughter,mother,niece
738,evaluation,evaluations,assessment,evaluate,evaluated
739,accepted,accept,accepting,likewise,nevertheless
740,former,ex,longtime,onetime,retired
741,implementation,implementing,implement,implemented,framework
742,ten,fifteen,twenty,eleven,twelve
743,hits,hit,hitting,struck,runs
744,zone,zones,area,buffer,areas
745,complex,complicated,structure,complexes,structures
746,th,spoolname,nasdaq100,biotechtrst,xfff
747,cat,dog,cats,pet,dogs
748,galleries,gallery,museums,exhibits,exhibitions
749,references,reference,allusions,mention,descriptions
750,die,dying,dead,hards,sick
751,presented,presenting,presents,presentation,submitted
752,jack,nicholson,murphy,thompson,smith
753,flat,essentially,basically,plain,similarly
754,flow,flows,flowing,stream,flowed
755,agencies,agency,organizations,governmental,enforcement
756,literature,poetry,literary,writings,writing
757,respective,namely,aforementioned,simultaneously,both
758,parent,instance,subsidiary,likewise,__________________________________
759,spanish,portuguese,spain,mexican,french
760,michigan,wisconsin,ohio,illinois,missouri
761,columbia,www.caib.us,yale,cornell,additionally
762,setting,set,instead,putting,creating
763,dr,prof,mr,prof.,dr.
764,scale,extent,larger,comparable,massive
765,stand,stands,standing,put,sit
766,economy,economic,economies,slowing,growth
767,highest,lowest,level,higher,high
768,helpful,useful,importantly,supportive,undoubtedly
769,monthly,yearly,annual,weekly,quarterly
770,critical,noting,particular,crucial,particularly
771,frame,frames,framing,framed,structure
772,musical,theatrical,music,compositions,ensemble
773,definition,definitions,defined,defines,define
774,secretary,powell,deputy,met,urged
775,angeles,los,l.a.,seattle,houston
776,networking,internet,cisco,facebook,enables
777,path,paths,way,along,step
778,australian,australia,zealand,canadian,aussie
779,employee,employees,employer,worker,customer
780,chief,executive,officer,ceo,head
781,gives,takes,giving,give,puts
782,kb,512,256,kib,128
783,bottom,side,placed,underneath,put
784,magazines,publications,magazine,periodicals,articles
785,packages,package,packaged,offering,offered
786,detail,details,detailed,descriptions,reveal
787,francisco,san,diego,seattle,angeles
788,laws,law,regulations,rules,legislation
789,changed,changing,same,change,however
790,pet,pets,cat,dog,dogs
791,heard,hear,loud,telling,listened
792,begin,begun,start,beginning,starting
793,individuals,persons,individual,those,certain
794,colorado,arizona,denver,missouri,wyoming
795,royal,imperial,queen,commissioned,prohertrib
796,clean,put,enough,sure,bring
797,switch,switching,switches,switched,shift
798,russian,russia,moscow,ukrainian,russians
799,largest,biggest,large,smallest,major
800,african,africa,africans,continent,south
801,guy,guys,thing,maybe,somebody
802,titles,title,addition,_____________________________________________,winning
803,relevant,pertinent,appropriate,concerning,relating
804,guidelines,regulations,rules,guideline,recommendations
805,justice,judicial,supreme,criminal,argued
806,connect,connecting,connects,connections,connected
807,bible,scripture,testament,scriptures,hebrew
808,dev,kapil,angad,gurung,laxminarayan
809,cup,champions,finals,cups,tournament
810,basket,baskets,wastepaper,throws,clutch
811,applied,applying,apply,applies,furthermore
812,weekly,daily,monthly,magazine,newspaper
813,vol,pp.,compilation,anthology,0-948817-19-4
814,installation,installing,installed,installations,install
815,described,describing,describes,referred,referring
816,demand,demands,increasing,expect,increases
817,pp,brnws,pd,brmsg,306
818,suite,suites,room,bergamasque,rooms
819,vegas,las,casino,hilton,nevada
820,na,haejung,piarsaigh,héireann,nóg
821,square,downtown,stands,blocks,squares
822,chris,smith,matthews,doug,walker
823,attention,focus,particular,much,brought
824,advance,push,meant,move,_____________________________________________
825,skip,skipped,skipping,opted,chose
826,diet,diets,eating,nutrition,ketogenic
827,army,military,forces,soldiers,troops
828,auction,auctions,auctioned,sale,sotheby
829,gear,gears,equipment,fitted,outfitted
830,lee,kim,chayng,chang,zheed
831,os,linux,ios,mutantes,macintosh
832,difference,fact,instance,mean,example
833,allowed,allowing,allow,permitted,give
834,correct,corrected,incorrect,wrong,fix
835,charles,henry,edward,william,parker
836,nation,country,continent,once,decades
837,selling,buying,sell,sold,sale
838,lots,plenty,lot,few,kinds
839,piece,pieces,instance,sort,another
840,sheet,sheets,paper,piece,cover
841,firm,consulting,company,firms,partner
842,seven,eight,five,nine,six
843,older,younger,age,newer,ones
844,illinois,missouri,ohio,michigan,wisconsin
845,regulations,rules,laws,regulation,requirements
846,elements,element,incorporating,combining,incorporate
847,species,subspecies,genus,endangered,mammals
848,jump,jumps,jumping,drop,leap
849,cells,cell,tissues,tissue,embryonic
850,module,modules,kvant-1,iss,command/service
851,resort,resorts,seaside,hotel,tourist
852,facility,facilities,housed,addition,building
853,random,randomly,instance,static,instances
854,pricing,price,moreover,premium,options
855,dvds,cds,cassettes,discs,dvd
856,certificate,certificates,diploma,certification,license
857,minister,prime,ministers,ministry,cabinet
858,motion,motions,action,reconsideration,arguing
859,looks,look,looking,seems,looked
860,fashion,fashions,designers,designer,stylish
861,directions,direction,forth,simultaneously,instead
862,visitors,visitor,tourists,locals,guests
863,documentation,documents,furthermore,provided,document
864,monitor,monitors,monitoring,supervise,monitored
865,trading,exchange,trades,traded,market
866,forest,forests,woodland,rainforest,pine
867,calls,calling,call,referring,asking
868,whose,own,his,same,once
869,coverage,addition,covering,giving,reporting
870,couple,few,having,come,actually
871,giving,give,gave,instead,gives
872,chance,opportunity,chances,hoping,give
873,vision,mind,visions,perspective,view
874,ball,balls,bounced,throw,kick
875,ending,ended,end,ends,beginning
876,clients,client,customers,managers,instance
877,actions,action,regard,concerned,response
878,listen,hear,tell,listening,listened
879,discuss,discussed,discussing,discussions,meeting
880,accept,accepted,agree,reject,willing
881,automotive,automobile,auto,electronics,aerospace
882,naked,nude,photographed,pictured,bare
883,goal,goals,scoring,scored,half
884,successful,success,proved,well,first
885,sold,bought,purchased,sell,selling
886,wind,winds,blowing,storms,gust
887,communities,community,areas,neighborhoods,towns
888,clinical,study,diagnosis,patients,behavioral
889,situation,concerned,circumstances,obviously,difficult
890,sciences,science,humanities,institute,biomedical
891,markets,market,emerging,investors,commodity
892,lowest,highest,level,below,risen
893,highly,extremely,regarded,very,similarly
894,publishing,publisher,publications,publication,publishers
895,appear,appeared,appearing,appears,though
896,emergency,emergencies,assistance,disaster,rescue
897,developing,develop,developed,development,aim
898,lives,life,lived,living,alone
899,currency,currencies,dollar,ruble,devaluation
900,leather,shoes,suede,upholstery,shoe
901,determine,determined,determining,whether,examine
902,temperature,temperatures,humidity,heat,decreases
903,palm,beach,fla.,palms,tahp
904,announcements,announcing,announcement,announce,preceded
905,patient,patients,doctors,treating,treatment
906,actual,actually,instance,furthermore,presumably
907,historical,significance,historic,history,context
908,stone,stones,granite,brick,carved
909,bob,thompson,bennett,wilson,nelson
910,commerce,moreover,likewise,industry,trade
911,ringtones,ringtone,wallpapers,screensavers,perpetuum
912,perhaps,indeed,probably,certainly,seems
913,persons,individuals,person,citizens,people
914,difficult,impossible,quite,complicated,very
915,scientific,science,research,scholarly,theoretical
916,satellite,satellites,launch,broadcast,communications
917,fit,fits,look,looks,sure
918,tests,test,testing,tested,samples
919,village,town,villages,nearby,near
920,accounts,account,instance,moreover,fact
921,amateur,professional,amateurs,semi-professional,leagues
922,ex,former,onetime,colleague,genlelec
923,met,invited,meet,meeting,asked
924,pain,suffering,discomfort,anguish,anxiety
925,xbox,playstation,gamecube,ps2,ps3
926,particularly,especially,most,notably,particular
927,factors,factor,determining,affect,particular
928,coffee,tea,espresso,starbucks,drinks
929,www,background_notes,www.state.gov,homepage,mdsd
930,settings,setting,environments,instance,and/or
931,buyer,buyers,seller,purchaser,sellers
932,cultural,culture,heritage,context,significance
933,steve,skwy,phil,thompson,miller
934,easily,quickly,readily,either,so
935,oral,mucositis,arguments,implantology,furthermore
936,ford,motors,chrysler,gm,toyota
937,poster,posters,photograph,advertisement,depicting
938,edge,turning,edges,advantage,turn
939,functional,function,fixedness,furthermore,i.e.
940,root,roots,hence,rooted,means
941,au,darfur,prohertrib,peacekeeping,peacekeepers
942,fi,sci,sci-fi,wi,al-quran
943,closed,closing,opened,close,reopened
944,holidays,holiday,weekends,vacations,easter
945,ice,melting,hockey,floes,rinks
946,pink,yellow,purple,colored,blue
947,zealand,australia,australian,auckland,wellington
948,balance,balancing,balances,importantly,balanced
949,monitoring,monitor,monitors,monitored,tracking
950,graduate,undergraduate,graduating,graduates,graduated
951,replies,responds,answers,replied,answered
952,shot,shots,shoot,shooting,pulled
953,nc,49a,wolfpack,biotechtrst,asheville
954,architecture,architectural,design,modernist,modern
955,initial,prior,subsequent,following,followed
956,label,labels,records,recording,albums
957,thinking,mind,thought,maybe,talking
958,scott,walker,miller,clark,anderson
959,llc,subsidiary,ventures,inc,l.l.c.
960,sec,nasd,ftc,filing,filings
961,recommend,recommending,recommended,recommends,consider
962,canon,40d,http://www.nwguild.org,fronsac,likewise
963,league,leagues,football,club,teams
964,waste,wastes,disposal,recycling,garbage
965,minute,minutes,equalizer,equalized,substitute
966,bus,buses,train,commuter,taxi
967,provider,providers,isp,services,supplier
968,optional,trim,add,trims,175-word
969,dictionary,dictionaries,thesaurus,encyclopedia,oed
970,cold,chill,warm,cool,chilly
971,accounting,auditing,audit,moreover,auditors
972,manufacturing,factory,factories,manufacturers,industrial
973,sections,section,portions,additionally,consist
974,chair,chairs,sitting,sits,sit
975,fishing,fishermen,fisherman,boats,fishery
976,effort,efforts,attempt,push,helped
977,phase,phases,stages,beginning,transition
978,fields,field,areas,addition,well
979,bag,bags,backpack,duffel,luggage
980,fantasy,adventure,fiction,genre,tale
981,po,chayng,ahrt,cheng,wai
982,letters,letter,correspondence,handwritten,mails
983,motor,motors,automobile,auto,toyota
984,va,stehf,mahru,sihp,tehz
985,professor,lecturer,university,sociology,harvard
986,context,perspective,particular,aspects,refers
987,install,installing,installed,installation,installs
988,shirt,shirts,wearing,jacket,wore
989,apparel,footwear,clothing,garments,accessories
990,generally,typically,usually,though,although
991,continued,continuing,continue,continues,began
992,foot,feet,walking,inside,standing
993,mass,masses,mass.,destruction,indeed
994,crime,criminal,crimes,dealing,murder
995,count,counts,counting,counted,actually
996,breast,cancer,cancers,ovarian,prostate
997,techniques,methods,technique,method,utilized
998,ibm,packard,hewlett,compaq,intel
999,rd,rd.,fahnt,wc2003-sri,wc2003-pak
